,사업자등록번호,기업접두명,기업명,기업접미명,기업영문명,업종,기업규모,공기업구분,개인법인구분,본점지점구분,국외투자법인여부,벤처기업여부,상장코드,산업코드차수,산업코드1,산업코드2,IND_CD3,공공기관유형,중견기업보호여부,본점기업코드,설립일자,설립구분,상장일자,주요사업내용,국가명,홈페이지URL,대표자명,직원수
5035,3308600550,(주),도도플렉스,,"Dodo Plex Co., Ltd.",M,2,2,1,1,N,Y,,10.0,58222.0,,,0,N,,20160615.0,1,,소프트웨어 개발 및 서비스업,,,김인환,33.0
5036,3428600397,(주),덕우기계,,"Deoku Machinery Co., Ltd.",M,2,2,1,1,N,N,,10.0,29229.0,,,0,N,,20160616.0,1,,"분쇄기,파쇄기제작업",,,최태철,4.0
5037,4408100468,(주),해피코드,,"Happy Code Co., Ltd.",M,2,2,1,1,N,N,,10.0,58200.0,,,0,N,,20160622.0,1,,모바일게임 개발,,,한재순,5.0
5038,3898700393,(주),스크린야구왕,,"SCREEN BASEBALL GAME CO., LTD.",M,2,2,1,1,N,N,,10.0,33309.0,,,0,N,,20160627.0,1,,"스포츠 게임 개발 및 제조유통화시(골프,야구)",,www.sbking.co.kr,이석식,17.0
5039,5418100418,(주),농업회사법인달비치팜,,Dalbichfarm,M,2,2,1,1,N,N,,10.0,46311.0,,,0,N,,20160617.0,1,,농산물의 유통 가공 판매,,,김조년,4.0
5040,8478700360,,한성미트,(주),"Hansung Meat Co., Ltd.",M,2,2,1,1,N,N,,10.0,10129.0,,,0,N,,20160616.0,1,,축산물 가공 판매업.,,,이계임,2.0
5041,3748600453,(주),국탑이엔지,,"Guk Top ENG Co., Ltd.",M,2,2,1,1,N,Y,,10.0,72129.0,,,0,N,,20160621.0,1,,NC DATA 및 금형설계 제조업,,,정계석,13.0
5042,1168800400,(주),와라닷컴,,"WARA.com co.,ltd.",M,2,2,1,1,N,N,,10.0,14192.0,,,0,N,,20160620.0,1,,"의복, 의복액세서리 및 모피제품 제조업",,,김근중,3.0
5043,4808700449,(주),엠엠코리아,,"mmkorea Co.,Ltd",M,2,2,1,1,N,N,,10.0,28519.0,,,0,N,,20160615.0,1,,"엘이디(LED) 관련 이,미용기 개발 및 제조업",,www.vommkorea.co.kr,하덕용,9.0
5044,5998100455,(주),케이원제6호위탁관리부동산투자회사,,"K1 6 REIT CO.,LTD.",M,2,2,1,1,N,N,,10.0,68221.0,,,0,N,,20160623.0,1,,부동산의 취득.관리.개량 및 처분,,,박수길,4.0
5045,6668100532,(주),케이원물류허브제1호위탁관리부동산투자회사,,"K1 logistic herb1 REIT Co., Ltd.",M,2,2,1,1,N,N,,10.0,68221.0,,,0,N,,20160623.0,1,,부동산의 취득.관리.개량 및 처분,,,박수길,
5046,7928600495,(주),탑링커스,,TOPLINKERS,M,2,2,1,1,N,N,,10.0,46595.0,,,0,N,,20160701.0,1,,전자기기 도소매업,,,이석준,8.0
5047,1328635284,(주),프로맥스,,"Promax Co., Ltd.",M,2,2,1,1,N,N,,10.0,20423.0,,,0,N,,20160628.0,1,,"화장품 제조 및 도,소매",,,강성우,20.0
5048,6198800379,(주),한밀푸드,,"HAN MEAL FOOD CO.,LTD",M,2,2,1,1,N,N,,10.0,10799.0,,,0,N,,20160624.0,1,,즉석조리식품,,,이종국,14.0
5049,2218700423,(주),디에스하이테크,,"DS Hi-Tech Co., Ltd.",M,2,2,1,1,N,N,,10.0,33000.0,,,0,N,,20160622.0,1,,자동차 부품 제조업,,,김준기,4.0
5050,8558800427,(주),대기,,Daegi,M,2,2,1,1,N,N,,10.0,46691.0,,,0,N,,20160622.0,1,,페인트 도.소매업,,,김효성,
5051,8938700529,(주),지에스하이텍,,GS Hi-Tech,M,2,2,1,1,N,N,,10.0,42204.0,,,0,N,,20160627.0,1,,소화설비업,,,도순구,7.0
5052,1138701117,,유성한우고기백화점,(주),"Yoosung Hanwoo Meat Department Store Co., Ltd.",M,2,2,1,1,N,N,,10.0,46313.0,,,0,N,,20160622.0,1,,축산물 유통 및 판매업,,,강창남,4.0
5053,8118800451,(주),신임파워먼트,,"Shinim Power Ment Co., Ltd.",M,2,2,1,1,N,N,,10.0,30391.0,,,0,N,,20160622.0,1,,자동차부품 임가공업,,,신도식,80.0
5054,3598700446,(주),노드,,Nodeu,M,2,2,1,1,N,N,,10.0,72129.0,,,0,N,,20160624.0,1,,해양엔지니어링및 서비스업,,,이권욱,4.0
5055,8988100371,(주),에이티스,,A Tis,M,2,2,1,1,N,N,,10.0,58222.0,,,0,N,,20160627.0,1,,소프트웨어 개발업,,,박운영,3.0
5056,2838600540,(주),유현,,YOUHYEON,M,2,2,1,1,N,N,,10.0,14191.0,,,0,N,,20160623.0,1,,모피피혁의류,,,박윤재,6.0
5057,6688800390,(주),은경,,"Eungyeong Co., Ltd.",M,2,2,1,1,N,N,,10.0,46612.0,,,0,N,,20160628.0,1,,"골재 도,소매업",,,김은경,0.0
5058,1428512812,(주),동안전자서울지점,,"Dongan Electronics Seoul Branch Co., Ltd.",M,2,2,1,2,N,N,,10.0,68110.0,,,0,N,3749822.0,20101001.0,1,,임대 부동산업,,,황형재,
5059,1418520420,(주),제스텍파주문산공장,,"Jestec Paju Munsan Factory Co., Ltd.",M,2,2,1,2,N,N,,10.0,25992.0,,,0,N,1610723.0,20160419.0,1,,주방기기 제조업,,,성정삼,
5060,5928600444,,아펠가모,(주),"APELGAMO CO., LTD.",M,2,2,1,1,N,N,,10.0,96991.0,,,0,N,,20160701.0,1,,예식장업,,www.apelgamo.co.kr,이시형,23.0
5061,4118800396,(주),매니패스트,,"MANIFEST Co., Ltd.",M,2,2,1,1,N,N,,10.0,46443.0,,,0,N,,20160701.0,1,,"화장품 도소매, 판매, 유통업",,,정혁준,8.0
5062,6858100566,(주),큰고래,,"Keun Whale Co., Ltd.",M,2,2,1,1,N,N,,10.0,63120.0,,,0,N,,20160704.0,1,,웹툰 기획제작 유통업,,www.kngorae.com,서방원외 1명,3.0
5063,8188700509,(주),우정인터내셔널,,Woojung International Inc.,M,2,2,1,1,N,N,,10.0,46200.0,,,0,N,,20160629.0,1,,"식육 및 축산물 유통, 판매업",,www.gogiya.kr,연문숙,8.0
5064,3088700448,(주),패밀리,,Family,M,2,2,1,1,N,N,,10.0,25923.0,,,0,N,,20160630.0,1,,분체도장업,,,장상철,19.0
5065,5158700522,(주),아이씨씨랩,,ICC Lab. Inc.,M,2,2,1,1,N,N,,10.0,58200.0,,,0,N,,20160701.0,1,,소프트웨어 개발 및 공급업,,,허호영,4.0
5066,8888100447,(주),무아초아,,"muahchoah.co.,Ltd",M,2,2,1,1,N,N,,10.0,85709.0,,,0,N,,20160705.0,1,,"제조업, 교육서비스업, 인력파견, 도.소매업 (로봇과 로봇에 사용되는 부",,www.마스크워시.com,추명호,3.0
5067,5328800387,(주),미래통상,,Mirae Trading,M,2,2,1,1,N,N,,10.0,46442.0,,,0,N,,20160629.0,1,,의료보조기구 판매업,,,황완선,6.0
5068,5438700435,(주),일진로지스,,"Iljin Logis Co., Ltd.",M,2,2,1,1,N,N,,10.0,76310.0,,,0,N,,20160705.0,1,,건설기계도급 및 대여업,,,오정훈,
5069,6828600636,(주),정호,,"Jeongho Co., Ltd.",M,2,2,1,1,N,N,,10.0,24199.0,,,0,N,,20160629.0,1,,철강재 제작,,,김태균,6.0
5070,2428100471,(주),고석정,,"Go Sukjung Co., Ltd.",M,2,2,1,1,N,N,,10.0,10129.0,,,0,N,,20160629.0,1,,육류가공 제조업,,,방명근,4.0
5071,4018517531,(주),엔에스메탈군장공단,,"NSMETAL GUNJANGGONGDAN CO.,LTD.",M,2,2,1,2,N,N,,10.0,30300.0,,,0,N,4189870.0,20130107.0,1,,자동차부품-제조,,nsmetal.co.kr,김도섭,2.0
5072,4628500321,,삼남강재,(주),"Samnam Steel Co., Ltd.",M,2,2,1,2,N,N,,10.0,68110.0,,,0,N,1156326.0,20160712.0,1,,부동산 임대,,,문기수,
5073,4808600404,(주),영해진,,"Younghaejin Co., Ltd.",M,2,2,1,1,N,N,,10.0,46499.0,,,0,N,,20160706.0,1,,생필품 및 일용잡화 도.소매업,,,정관진,10.0
5074,7958700434,(주),에코마인,,"ECO MINE. CO., LTD.",M,2,2,1,1,N,N,,10.0,8000.0,,,0,N,,20160706.0,1,,광산개발,,,김병환외  1명,0.0
5075,3238100479,(주),삼륙꽁,,"Samryukkkong Co., Ltd.",M,2,2,1,1,N,Y,,10.0,63991.0,,,0,N,,20160707.0,1,,데이터베이스 및 온라인 정보제공업,,,김영준,3.0
5076,3398600557,(주),스위프트,,"SWIFT CO.,LTD",M,2,2,1,1,N,N,,10.0,12000.0,,,0,N,,20160712.0,1,,금연초 제조 및 도.소매업,,www.nosmoq.kr,정기룡,3.0
5077,4878700396,(주),더크리에이터스그룹,,THE CREATORS GROUP LTD.,M,2,2,1,1,N,N,,10.0,46499.0,,,0,N,,20160706.0,1,,생활용품 도소매업,,tcgroup.co.kr,한채운,14.0
5078,4538600514,,제이디케미칼,(주),"JD Chemical Co., Ltd.",M,2,2,1,1,N,N,,10.0,20203.0,,,0,N,,20160707.0,1,,가공 및 재생플라스틱 원료생산업,,,김동인,2.0
5079,7148100414,(주),씨엠테크놀로지,,CM TECHNOLOGY,M,2,2,1,1,N,N,,10.0,42201.0,,,0,N,,20160706.0,1,,"플랜트 배관, Utility 배관 설계 및 설치공사",,,박광근,73.0
5080,7898100460,(주),우송목재,,Usong Wood,M,2,2,1,1,N,N,,10.0,16101.0,,,0,N,,20160706.0,1,,목재가공업,,www.wswood.barunweb.co.kr,장동천,4.0
5081,3508800446,(주),메디유케어,,Mediucare,M,2,2,1,1,N,N,,10.0,26299.0,,,0,N,,20160711.0,1,,전자부품 제조 및 판매업,,www.mediucare.co.kr,정영숙,4.0
5082,8908100789,(주),필라테스솔루션,,Pilates Solution,M,2,2,1,1,N,N,,10.0,91139.0,,,0,N,,20160707.0,1,,스포츠시설운영업,,,박철영,3.0
5083,5188600524,,로데오산업개발,(주),"Rodeo Industrial Development Co., Ltd.",M,2,2,1,1,N,N,,10.0,68129.0,,,0,N,,20160706.0,1,,"부동산개발, 시행, 매매 컨설팅업 및 분양대행업",,,김청범,1.0
5084,7078800491,(유),천부농산,,Cheonbu Agriculture Ltd.,M,2,2,1,1,N,N,,10.0,1121.0,,,0,N,,20160712.0,4,,"농산물의 생산, 유통, 가공, 판매",,,신정희,2.0
5085,6158526056,,에스제이테크윈(주)지점,,"SJ Techwin Branch Co., Ltd.",M,2,2,1,2,N,N,,10.0,25990.0,,,0,N,2255174.0,20110601.0,1,,금속사다리 제조업,,,허기영,
5086,4478500074,,에스제이테크윈(주)이공장,,"SJ Techwin E Factory Co., Ltd.",M,2,2,1,2,N,N,,10.0,30300.0,,,0,N,2255174.0,20150513.0,1,,자동차부품 제조업,,,허기영,
5087,2298600454,(주),드래곤패밀리투,,"DRAGON FAMILY TWO CO.,LTD.",M,2,2,1,1,N,N,,10.0,68129.0,,,0,N,,20160711.0,1,,부동산개발업,,,용치우,3.0
5088,1108700458,(주),피노,,PIINO,M,2,2,1,1,N,N,,10.0,58221.0,,,0,N,,20160712.0,1,,소프트웨어 개발,,www.piino.co.kr,김수진,30.0
5089,2288800381,,나투스핀,(주),"Natus Pin Co.,Ltd",M,2,2,1,1,N,N,,10.0,46205.0,,,0,N,,20160715.0,1,,애완동물 판매 및 도소매,,www.petmeup.co.kr,박나라외  1명,4.0
5090,1518600506,(주),아스피린,,"Aseupirin Co., Ltd.",M,2,2,1,1,N,N,,10.0,14192.0,,,0,N,,20160718.0,1,,의류 제조 및 도소매업,,,김호진,4.0
5091,5928800429,(주),산하재,,Sanhajae,M,2,2,1,1,N,N,,10.0,68111.0,,,0,N,,20160712.0,1,,주택 임대 및 매매업,,,김병호,4.0
5092,8918600526,(주),동성에너지,,"Dongsung Energy Co., Ltd.",M,2,2,1,1,N,Y,,10.0,25121.0,,,0,N,,20160701.0,1,,"공기열보일러, 인덕션전기보일러 등",,창조에너지.kr,고환근,6.0
5093,3188108367,(주),제이앤티이엔지,,"J&TENG Co., Ltd.",M,2,2,1,1,N,Y,,10.0,29271.0,,,0,N,,20160713.0,1,,엘씨디반도체 설비제조업,,,신종헌외  1명,16.0
5094,5518600496,(주),천지테크,,"Chun ji tech CO.,Ltd.",M,2,2,1,1,N,N,,10.0,58222.0,,,0,N,,20160718.0,1,,문화콘덴츠관련 소프트개발 및 서비스,,,최인수,
5095,8548800462,(주),더오감,,DEOOGAM,M,2,2,1,1,N,N,,10.0,10799.0,,,0,N,,20160719.0,1,,한방식품 제조 및 판매업,,,윤현웅,2.0
5096,6788100516,(유),에코블루,,Echo Blue,M,2,2,1,1,N,N,,10.0,38322.0,,,0,N,,20160714.0,4,,재생용 비금속가공원료생산업,,,신홍익,3.0
5097,7158800513,,디에이치기초건설,(주),"DHfoundatinnconstruction Co., Ltd.",M,2,2,1,1,N,N,,10.0,42121.0,,,0,N,,20160714.0,1,,"비계/구조물해체공사, 철근/콘크리트공사, 상/하수도설비공사, 토공사",,,이종신,21.0
5098,7628600548,(주),큰나무산림설계,,BigTree Forest eng,M,2,2,1,1,N,N,,10.0,2040.0,,,0,N,,20160713.0,1,,임업 관련 서비스,,,임미자,7.0
5099,5528700346,(주),코람코가치부가형리테일제1호위탁관리자부동산투자회사,,KORAMCO VALUE-ADD RETAIL JA-REIT 1,M,2,2,1,1,N,N,,10.0,68221.0,,,0,N,,20160720.0,1,,부동산의 취득 관리 개량 및 처분,,,(주)코람코자산신탁,
5100,1428600477,(주),핀큐,,PinQ,M,2,2,1,1,N,N,,10.0,85503.0,,,0,N,,20160725.0,1,,인터넷 교육 서비스업,,,이명우,1.0
5101,7328800497,(주),효성산업개발,,"Hyosung Industrial Development Co., Ltd.",M,2,2,1,1,N,N,,10.0,41229.0,,,0,N,,20160719.0,1,,토목공사업,,,임희영,7.0
5102,7058800554,(주),에쓰엠씨전력,,SMC elecric power.Inc,M,2,2,1,1,N,N,,10.0,35119.0,,,0,N,,20160721.0,1,,신재생에너지 관련사업,,,신명철,3.0
5103,3318600382,(유),리빙앤홈,,Living&Home Ltd.,M,2,2,1,1,N,N,,10.0,46419.0,,,0,N,,20160725.0,4,,"타올 도,소매업",,,전진우,6.0
5104,1618600560,(주),삼성산업,,Samsung Industry,M,2,2,1,1,N,N,,10.0,29299.0,,,0,N,,20160719.0,1,,고압플랜트 생산제조업,,,성경태,20.0
5105,2808700548,(주),세종바이오메드,,SEJONG BIOMED,M,2,2,1,1,N,N,,10.0,27112.0,,,0,N,,20160725.0,1,,"생화학, 면역, 분자 및 유전자 진단 의료기기 제조, 수입 및 판매",,,조성환,0.0
5106,4178513734,(주),금호시푸드여수지점,,"Kumho Sea Food Yeosu Branch Co., Ltd.",M,2,2,1,2,N,N,,10.0,10219.0,,,0,N,1918447.0,20121025.0,1,,수산물가공-제조,,www.keumhofnb.com,이상구,0.0
5107,7158800508,(주),신연경,,"Shinyeongyeong Co., Ltd.",M,2,2,1,1,N,N,,10.0,56121.0,,,0,N,,20160723.0,1,,중식 음식점업_x000D_,,,김성열,7.0
5108,2048529625,(주),더본코리아맛기정카이스트서울캠퍼스지점,,"The Bon Korea Matgijeong KAIST Seoul Campus Branch Co., Ltd.",M,2,2,1,2,N,N,,10.0,56110.0,,,0,N,1808271.0,20150225.0,1,,일반음식점-음식업,,,백종원,2.0
5109,4898600376,,죽산피에프브이,(주),"Juksan PFV, Inc.",M,2,2,1,1,Y,N,,10.0,64209.0,,,0,N,,20160726.0,1,,경기도 안성시 죽산면 장능리 소재 물류시설과 그에 따른 지원시설 등을,싱가포르,,션진추,0.0
5110,4528600447,(주),케이유니버스,,"K UNIVERSE Co.,Ltd.",M,2,2,1,1,N,N,,10.0,20423.0,,,0,N,,20160726.0,1,,"화장품 제조, 도소매업",,www.frienvita.com,이권선,2.0
5111,8278800586,(주),위더스게임,,"Withus Game Co., Ltd.",M,2,2,1,1,N,N,,10.0,58222.0,,,0,N,,20160727.0,1,,소프트웨어 개발업,,,최재호,7.0
5112,5118124947,(주),비앤에이치에셋,,B&H ASSET CORP.,M,2,2,1,1,N,N,,10.0,41111.0,,,0,N,,20160729.0,1,,주택건설업,,,신성철,3.0
5113,3438600537,(주),다보테크,,"Dabo Tech Co., Ltd.",M,2,2,1,1,N,N,,10.0,28909.0,,,0,N,,20160729.0,1,,전자제품 및 통신기기 제조업,,,전성우,3.0
5114,5078700462,(주),웅비,,"Woongbee Co., Ltd.",M,2,2,1,1,N,N,,10.0,29293.0,,,0,N,,20160801.0,1,,산업용인쇄기계 제조업,,,권오륜,3.0
5115,3848700568,(주),유스필,,"YOUTHFILL CO., LTD.",M,2,2,1,1,N,N,,10.0,27199.0,,,0,N,,20160725.0,1,,의료기기 제조업,,,이진형,15.0
5116,2288800377,(주),삼일,,"Sam Il Co., Ltd.",M,2,2,1,1,N,N,,10.0,33000.0,,,0,N,,20160726.0,1,,제조업/이동식화장실,,www.삼일.kr,전명철,7.0
5117,8078600439,(주),그릿미,,"Geurismi Co., Ltd.",M,2,2,1,1,N,N,,10.0,46520.0,,,0,N,,20160729.0,1,,가정용 전기기구 및 가전제품 부품 도매,,,송태건,4.0
5118,3458800390,(주),피그빌,,"Pig Ville Co., Ltd.",M,2,2,1,1,N,Y,,10.0,46321.0,,,0,N,,20160729.0,1,,프랜차이즈업,,smartstore.naver.com/dontree,설미희,6.0
5119,2958800514,(주),제이앤피,,J&P,M,2,2,1,1,N,N,,10.0,10742.0,,,0,N,,20160726.0,1,,"고춧가루, 김치",,,박형진,3.0
5120,5198100634,,바다섬유,(주),"Sea Textile Co., Ltd.",M,2,2,1,1,N,Y,,10.0,14191.0,,,0,N,,20160720.0,1,,의류제조업,,,강옥순,4.0
5121,7388800078,(주),윈드시너지,,"Wind Synergy Co., Ltd.",M,2,2,1,1,N,N,,10.0,,,,0,N,,20150520.0,1,,에너지 저장시스템(ESS) 무역업 등,,www.windsynergy.co.kr,오창근,4.0
5122,3818800362,(주),버키,,Balky Inc.,M,2,2,1,1,N,N,,10.0,58200.0,,,0,N,,20160804.0,1,,소프트웨어 개발,,balky.kr,전상호,20.0
5123,6658600489,(주),엘에이치브로스,,LH BROS,M,2,2,1,1,N,N,,10.0,58222.0,,,0,N,,20160805.0,1,,모바일 어플리케이션 개발 및 공급업,,,류영재외  1명,0.0
5124,1638700618,(주),어라운드어스,,Aroundus Inc.,M,2,2,1,1,N,N,,10.0,63111.0,,,0,N,,20160808.0,1,,"자료 처리업, 호스팅 및 관련 서비스업",,www.aroundus.com,김성진,13.0
5125,8108100541,(주),누리엔,,"Nurien Co., Ltd.",M,2,2,1,1,N,N,,10.0,26299.0,,,0,N,,20160805.0,1,,전자부품 및 소재 제조업,,,민신기,3.0
5126,1848100495,(주),엔에스피,,NS P,M,2,2,1,1,N,N,,10.0,26129.0,,,0,N,,20160808.0,1,,"SLIM ROD , 다이오드 등",,,정익환,
5127,5938800456,(주),농업회사법인한울림푸드,,"Hanulrim Food Co., Ltd.",M,2,2,1,1,N,N,,10.0,10129.0,,,0,N,,20160805.0,1,,육가공제조업,,,조태규,3.0
5128,5378800441,(주),부경특판,,"Bukyung Special Sales Co., Ltd.",M,2,2,1,1,N,N,,10.0,46324.0,,,0,N,,20160804.0,1,,빙과류 도매 및 소매업,,,장재성,
5129,3158600454,(주),관동종합건설,,"Gwandong General Construction Co., Ltd.",M,2,2,1,1,N,N,,10.0,41229.0,,,0,N,,20160804.0,1,,건축공사업.,,,신원호,5.0
5130,8068600421,(주),대보,,"DAEBO CO., Ltd.",M,2,2,1,1,N,N,,10.0,22299.0,,,0,N,,20160803.0,1,,인조잔디,,,서한석,3.0
5131,5198100653,(주),대명,,"Daemyung Co., Ltd.",M,2,2,1,1,N,N,,10.0,25111.0,,,0,N,,20160803.0,1,,금속창호제작 및 설치업,,,원용규,3.0
5132,8508700556,(주),아이유소프텍,,"IU Sopeu Tech Co., Ltd.",M,2,2,1,1,N,N,,10.0,58222.0,,,0,N,,20160808.0,1,,소프트웨어 개발 및 판매업,,,박동수,4.0
5133,3578700455,(주),승보건설,,"Seung Bo Co.,Ltd",M,2,2,1,1,N,N,,10.0,42132.0,,,0,N,,20160818.0,1,,철근콘크리트공사,,,나인선,210.0
5134,5268600428,(주),시우글로벌,,Shiu Global,M,2,2,1,1,N,N,,10.0,38312.0,,,0,N,,20160811.0,1,,"고철, 비철 제조업",,,조흥식,2.0
5135,4058600586,(주),양지종합건설,,Yang G General Construction,M,2,2,1,1,N,N,,10.0,41229.0,,,0,N,,20160810.0,1,,건축공사업,,,나판수,8.0
5136,6778100584,(주),애즈밸즈,,ASVAKS,M,2,2,1,1,N,N,,10.0,58222.0,,,0,N,,20160817.0,1,,"소프트웨어 및 솔루션 개발, 유통 및 유지보수업",,www.asvals.com,민상기,13.0
5137,5078600640,(주),오카,,"O Car Co., Ltd.",M,2,2,1,1,N,N,,10.0,46443.0,,,0,N,,20160817.0,1,,"화장품 도,소매업.",,www.oka.co.kr,옥예진,3.0
5138,2528100385,(주),피더블유디,,"PWD Co., Ltd.",M,2,2,1,1,N,N,,10.0,14190.0,,,0,N,,20160817.0,1,,"남녀 바지, 상의",,www.piece-worker.com,권오일,20.0
5139,6108700472,(주),헬로크라우드대부,,"HELLO CROWD LOAN CO.,LTD.",O,2,2,1,1,N,N,,10.0,64919.0,,,0,N,,20160819.0,1,,대부업 및 대부중개업,,www.hellofunding.co.kr,채영민,0.0
5140,2448700386,(주),빅토우즈,,"Biktoujeu Co., Ltd.",M,2,2,1,1,N,N,,10.0,15219.0,,,0,N,,20160824.0,1,,"신발, 잡화 제조업",,,최일표,3.0
5141,2768600504,,스크린홀딩스,(주),"SCREEN HOLDINGS CO.,LTD.",O,2,2,1,1,N,N,,10.0,64201.0,,,0,N,,20160822.0,1,,자본시장과 금융투자업에 관한 법률상 사모집합투자기구가 출자한 투자목,,,정한,2.0
5142,8918600579,(주),굿맨에이치알,,"goodman HR Co., Ltd.",M,2,2,1,1,N,N,,10.0,75120.0,,,0,N,,20160817.0,1,,"사무보조, 청소 용역 등 인력 파견업",,,김지현,20.0
5143,1518100520,(주),하랑,,"Harang Co., Ltd.",M,2,2,1,1,N,N,,10.0,30391.0,,,0,N,,20160818.0,1,,자동차부품 제조업,,,홍승호,11.0
5144,8168700406,(주),지이브이,,"GEV Co., Ltd.",M,2,2,1,1,N,N,,10.0,30121.0,,,0,N,,20160819.0,1,,"자동차 임,가공업",,,장현주,3.0
5145,4548800452,(주),에프에스아이,,"FSI Co., Ltd.",M,2,2,1,1,N,N,,10.0,30391.0,,,0,N,,20160816.0,1,,자동차 부품제조업,,,최정원,23.0
5146,2648137041,(주),삼원비앤에이,,"SAMWON BNA CO.,LTD.",M,2,2,1,1,N,N,,10.0,68212.0,,,0,N,,20140507.0,1,,비주거용 부동산 관리업_x000D_,,,이춘화,13.0
5147,1448125843,(주),이비아로지스틱스,,"EVIA LOGISTICS CO.,LTD.",M,2,2,1,1,Y,N,,10.0,68112.0,,,0,N,,20140515.0,1,,비주거용 건물 임대업_x000D_,싱가포르,,김현구,40.0
5148,5578100145,(주),제이알글로벌제2호위탁관리부동산투자회사,,"JR GLOBAL REIT 2 CO.,LTD.",M,2,2,1,1,N,N,,10.0,68112.0,,,0,N,,20150522.0,1,,비주거용 건물 임대업_x000D_,,,한병학,1.0
5149,7608500147,(주),에스에이티,,SAT,M,2,2,1,2,N,N,,10.0,20493.0,,,0,N,2182922.0,20150301.0,1,,접착제-제조업,,www.sateng.co.kr,소진석외  1명,2.0
5150,3128566450,,대한파카라이징,(주),"Korean Pacarizing Co., Ltd.",M,2,2,1,2,N,N,,10.0,20100.0,,,0,N,1602470.0,20150101.0,1,,"기초화학물, 합성유기착색제 및 유연제 제조업",,,마츠모토미츠루외  1명,65.0
5151,2828600493,(주),엠와이티,,"MYT Co., Ltd.",M,2,2,1,1,N,N,,10.0,42420.0,,,0,N,,20160823.0,1,,주택건설업,,,채정완,0.0
5152,8808600453,(주),루스,,luz,M,2,2,1,1,N,N,,10.0,28420.0,,,0,N,,20160829.0,1,,LED 조명기기,,,용승호,3.0
5153,1168600478,(주),케이웨이,,"K Way Co., Ltd.",M,2,2,1,1,N,N,,10.0,24191.0,,,0,N,,20160830.0,1,,자동차 루프,,,박찬웅,6.0
5154,3138133750,(주),이노즈,,"Innoze Co.,Ltd.",M,2,2,1,1,N,Y,,10.0,26299.0,,,0,N,,20160823.0,1,,"전기 전자 소재, 부품의 제조 및 판매업",,,문병석,1.0
5155,5038618570,(주),천안,,"Cheonan Co., Ltd.",M,2,2,1,1,N,N,,10.0,68221.0,,,0,N,,20160829.0,1,,부동산 분양업,,,채희인,
5156,5168600440,(주),서홍,,"SEOHONG Co., Ltd.",M,2,2,1,1,N,N,,10.0,22290.0,,,0,N,,20160824.0,1,,"인조잔디, 조경시설물설치공사",,,손희정,7.0
5157,4988100526,(주),국제자동화,,Kukje Automation,M,2,2,1,1,N,N,,10.0,27216.0,,,0,N,,20160829.0,1,,산업용 자동화 설비 제작,,www.kjam.co.kr,황도근,11.0
5158,7968700418,,백문건설,(주),"Baekmun Construction Co., Ltd.",M,2,2,1,1,N,N,,10.0,41229.0,,,0,N,,20160829.0,1,,토목 공사업,,,유해일,6.0
5159,6028600737,,스카이원티엔시,(주),"Sky Won T Encee Co., Ltd.",M,2,2,1,1,N,N,,10.0,46332.0,,,0,N,,20160830.0,1,,"기타식음료 도,소매업",,,강동휘,5.0
5160,2768600538,(주),교원크리에이티브,,KYOWON CREATIVE CO.LTD,M,2,2,1,1,N,N,,10.0,46453.0,,,0,N,,20160901.0,1,,온라인 교육정보 제공업,,www.kyowoncreative.com,복의순외 1명,602.0
5161,4408600537,(주),픽셀디스플레이,,PIXEL Display Inc.,M,2,2,1,1,N,N,,10.0,58221.0,,,0,N,,20160902.0,1,,시스템 소프트웨어 개발 및 공급업,,,권태현,9.0
5162,4248800499,,알앤타임,(주),"RNTIME Co.,Ltd.",M,2,2,1,1,N,N,,10.0,58222.0,,,0,N,,20160902.0,1,,서버&워크스테이션 외,,www.rntime.co.kr,김한석,14.0
5163,5968100567,(주),코람코가치부가형리테일제2호위탁관리자부동산투자회사,,KORAMCO VALUE-ADD RETAIL JA-REIT 2,M,2,2,1,1,N,N,,10.0,64201.0,,,0,N,,20160905.0,1,,부동산의 취득 관리 개량 및 처분,,,(주)코람코자산신탁,0.0
5164,8408600469,(주),한바다수산,,"Hanbada Fisheries Co., Ltd.",M,2,2,1,1,N,N,,10.0,46315.0,,,0,N,,20160902.0,1,,수산물 도.소매업,,,김미란,1.0
5165,7418100508,(주),더블유케이자산관리,,"WK Asset Management Co., Ltd.",M,2,2,1,1,N,N,,10.0,68129.0,,,0,N,,20160830.0,1,,부동산 개발업,,,윤용준,
5166,6908800515,(주),메종,,Mejong,M,2,2,1,1,N,N,,10.0,46443.0,,,0,N,,20160906.0,1,,"화장품, 건강식품, 식료품, 주방기구, 음료, 의복,액세서리, 사무용품,",,aabkorea.com,양정철,7.0
5167,4018800481,(주),금강로지스,,Geumgang Logis,M,2,2,1,1,N,N,,10.0,49301.0,,,0,N,,20160830.0,1,,운송사업,,,임재규,0.0
5168,5438100490,(주),솔비플러스,,"Solbiplus Co.,Ltd.",M,2,2,1,1,N,N,,10.0,29180.0,,,0,N,,20160909.0,1,,"포스 및 컴퓨터, 반도체, 전자제품 및 부품 제조 판매 가공업",,www.solbiplus.com,김동민,4.0
5169,2968600624,(주),와이에이치,,YH,M,2,2,1,1,N,N,,10.0,29294.0,,,0,N,,20161001.0,1,,금형업,,,윤덕철,3.0
